university,academic_year,programme,degree_level,fee_status,fee_gbp,source,notes,course_code,extraction_date
LSE,2025/26,LSE-Columbia Double MSc in International and World History Partner Fee,MSc,home,30400.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743127
LSE,2025/26,LSE-Columbia Double MSc in International and World History Partner Fee,MSc,overseas,30400.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743128
LSE,2025/26,LSE-Fudan Double Masters in International Social and Public Policy 7,MSc,home,18500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743091
LSE,2025/26,LSE-Fudan Double Masters in International Social and Public Policy 7,MSc,overseas,29100.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743091
LSE,2025/26,LSE-Fudan Double Masters in the Global Political Economy of China and Europe (MSc,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743086
LSE,2025/26,LSE-Fudan Double Masters in the Global Political Economy of China and Europe (MSc,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743087
LSE,2025/26,LSE-NUS Double MSc in Asian and International History Partner Fee,MSc,home,30400.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743099
LSE,2025/26,LSE-NUS Double MSc in Asian and International History Partner Fee,MSc,overseas,30400.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743100
LSE,2025/26,LSE-PKU Double MSc in International Affairs Partner Fee,MSc,home,30400.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743123
LSE,2025/26,LSE-PKU Double MSc in International Affairs Partner Fee,MSc,overseas,30400.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743124
LSE,2025/26,MA in Modern History,MA,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742964
LSE,2025/26,MA in Modern History,MA,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742965
LSE,2025/26,MSc in Accounting and Finance,MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742696
LSE,2025/26,MSc in Accounting and Finance,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742703
LSE,2025/26,"MSc in Accounting, Organisations and Institutions",MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742708
LSE,2025/26,"MSc in Accounting, Organisations and Institutions",MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742709
LSE,2025/26,MSc in Anthropology and Development,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742713
LSE,2025/26,MSc in Anthropology and Development,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742713
LSE,2025/26,MSc in Applied Social Data Science,MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742717
LSE,2025/26,MSc in Applied Social Data Science,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742718
LSE,2025/26,MSc in Behavioural Science,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742721
LSE,2025/26,MSc in Behavioural Science,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742722
LSE,2025/26,MSc in China in Comparative Perspective,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742725
LSE,2025/26,MSc in China in Comparative Perspective,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742726
LSE,2025/26,MSc in City Design and Social Science,MSc,home,20900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742730
LSE,2025/26,MSc in City Design and Social Science,MSc,overseas,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742730
LSE,2025/26,MSc in Criminal Justice Policy 4,MSc,home,18500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742733
LSE,2025/26,MSc in Criminal Justice Policy 4,MSc,overseas,29100.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742734
LSE,2025/26,MSc in Culture and Conflict in a Global Europe,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742738
LSE,2025/26,MSc in Culture and Conflict in a Global Europe,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742739
LSE,2025/26,MSc in Culture and Conflict in a Global Europe or Partner Fee,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743119
LSE,2025/26,MSc in Culture and Conflict in a Global Europe or Partner Fee,MSc,overseas,30400.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743120
LSE,2025/26,MSc in Culture and Society,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742746
LSE,2025/26,MSc in Culture and Society,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742746
LSE,2025/26,"MSc in Culture, Justice and Environment",MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742742
LSE,2025/26,"MSc in Culture, Justice and Environment",MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742743
LSE,2025/26,MSc in Data Science,MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742749
LSE,2025/26,MSc in Data Science,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742750
LSE,2025/26,MSc in Development Management (Applied Development Economics),MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742754
LSE,2025/26,MSc in Development Management (Applied Development Economics),MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742755
LSE,2025/26,MSc in Development Management (Applied Development Economics) or Partner Fee,MSc,home,30400.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743131
LSE,2025/26,MSc in Development Management (Applied Development Economics) or Partner Fee,MSc,overseas,30400.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743132
LSE,2025/26,MSc in Development Management (Political Economy),MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742758
LSE,2025/26,MSc in Development Management (Political Economy),MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742759
LSE,2025/26,MSc in Development Studies (All streams),MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742762
LSE,2025/26,MSc in Development Studies (All streams),MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742763
LSE,2025/26,MSc in Econometrics and Mathematical Economics,MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742766
LSE,2025/26,MSc in Econometrics and Mathematical Economics,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742767
LSE,2025/26,MSc in Economic History (All streams),MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742774
LSE,2025/26,MSc in Economic History (All streams),MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742775
LSE,2025/26,MSc in Economic Policy for International Development,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742770
LSE,2025/26,MSc in Economic Policy for International Development,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742771
LSE,2025/26,MSc in Economics,MSc,home,39000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742778
LSE,2025/26,MSc in Economics,MSc,home,34000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743138
LSE,2025/26,MSc in Economics,MSc,overseas,39000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742778
LSE,2025/26,MSc in Economics,MSc,overseas,34000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743139
LSE,2025/26,MSc in Economics and Management,MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742781
LSE,2025/26,MSc in Economics and Management,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742782
LSE,2025/26,MSc in Economy and Society,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742785
LSE,2025/26,MSc in Economy and Society,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742786
LSE,2025/26,"MSc in Empires, Colonialism and Globalisation",MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742789
LSE,2025/26,"MSc in Empires, Colonialism and Globalisation",MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742790
LSE,2025/26,MSc in Environment & Development Partner Fee,MSc,home,22000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743103
LSE,2025/26,MSc in Environment & Development Partner Fee,MSc,overseas,34700.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743103
LSE,2025/26,MSc in Environment and Development,MSc,home,20900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742793
LSE,2025/26,MSc in Environment and Development,MSc,overseas,33000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742793
LSE,2025/26,MSc in Environmental Economics & Climate Change,MSc,home,24500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743106
LSE,2025/26,MSc in Environmental Economics & Climate Change,MSc,overseas,37300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743107
LSE,2025/26,MSc in Environmental Economics and Climate Change,MSc,home,23300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742797
LSE,2025/26,MSc in Environmental Economics and Climate Change,MSc,overseas,35500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742798
LSE,2025/26,MSc in Environmental Policy & Regulation,MSc,home,22000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743109
LSE,2025/26,MSc in Environmental Policy & Regulation,MSc,overseas,34700.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743110
LSE,2025/26,MSc in Environmental Policy and Regulation,MSc,home,20900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742801
LSE,2025/26,MSc in Environmental Policy and Regulation,MSc,overseas,33000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742801
LSE,2025/26,MSc in European and International Politics and Policy,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742805
LSE,2025/26,MSc in European and International Politics and Policy,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742806
LSE,2025/26,MSc in Finance (Full Time),MSc,home,48500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742809
LSE,2025/26,MSc in Finance (Full Time),MSc,overseas,48500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742809
LSE,2025/26,MSc in Finance (Part Time),MSc,home,24250.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743156
LSE,2025/26,MSc in Finance (Part Time),MSc,overseas,24250.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743156
LSE,2025/26,MSc in Finance and Economics,MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742812
LSE,2025/26,MSc in Finance and Economics,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742813
LSE,2025/26,MSc in Finance and Private Equity,MSc,home,48500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742816
LSE,2025/26,MSc in Finance and Private Equity,MSc,overseas,48500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742817
LSE,2025/26,MSc in Finance and Risk,MSc,home,43900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742819
LSE,2025/26,MSc in Finance and Risk,MSc,overseas,43900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742820
LSE,2025/26,MSc in Financial History,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742823
LSE,2025/26,MSc in Financial History,MSc,overseas,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742823
LSE,2025/26,MSc in Financial Mathematics,MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742826
LSE,2025/26,MSc in Financial Mathematics,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742827
LSE,2025/26,MSc in Gender (All streams),MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742830
LSE,2025/26,MSc in Gender (All streams),MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742831
LSE,2025/26,"MSc in Gender, Development and Globalisation",MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742834
LSE,2025/26,"MSc in Gender, Development and Globalisation",MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742835
LSE,2025/26,"MSc in Gender, Media and Culture",MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742838
LSE,2025/26,"MSc in Gender, Media and Culture",MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742839
LSE,2025/26,"MSc in Gender, Peace and Security",MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742842
LSE,2025/26,"MSc in Gender, Peace and Security",MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742842
LSE,2025/26,"MSc in Gender, Policy and Inequalities",MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742846
LSE,2025/26,"MSc in Gender, Policy and Inequalities",MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742846
LSE,2025/26,MSc in Geographic Data Science,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742849
LSE,2025/26,MSc in Geographic Data Science,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742850
LSE,2025/26,MSc in Global Health Policy,MSc,home,22900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742853
LSE,2025/26,MSc in Global Health Policy,MSc,overseas,32900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742853
LSE,2025/26,"MSc in Global Media and Communications (with USC, Fudan or UCT)",MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743082
LSE,2025/26,"MSc in Global Media and Communications (with USC, Fudan or UCT)",MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743082
LSE,2025/26,MSc in Health Data Science,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742861
LSE,2025/26,MSc in Health Data Science,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742861
LSE,2025/26,MSc in Health and International Development,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742857
LSE,2025/26,MSc in Health and International Development,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742858
LSE,2025/26,MSc in History of International Relations,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742865
LSE,2025/26,MSc in History of International Relations,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742866
LSE,2025/26,MSc in Human Geography and Urban Studies (Research),MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742869
LSE,2025/26,MSc in Human Geography and Urban Studies (Research),MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742870
LSE,2025/26,MSc in Human Resources and Organisations (Human Resource Management/CIPD),MSc,home,31900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742874
LSE,2025/26,MSc in Human Resources and Organisations (Human Resource Management/CIPD),MSc,overseas,31900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742875
LSE,2025/26,MSc in Human Resources and Organisations (International Employment,MSc,home,31900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742878
LSE,2025/26,MSc in Human Resources and Organisations (International Employment,MSc,overseas,31900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742879
LSE,2025/26,MSc in Human Resources and Organisations (Organisational Behaviour),MSc,home,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742883
LSE,2025/26,MSc in Human Resources and Organisations (Organisational Behaviour),MSc,overseas,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742883
LSE,2025/26,MSc in Human Rights,MSc,home,23300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742886
LSE,2025/26,MSc in Human Rights,MSc,overseas,33000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742887
LSE,2025/26,MSc in Human Rights and Politics,MSc,home,23300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742890
LSE,2025/26,MSc in Human Rights and Politics,MSc,overseas,33000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742890
LSE,2025/26,MSc in Inequalities and Social Science,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742894
LSE,2025/26,MSc in Inequalities and Social Science,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742895
LSE,2025/26,MSc in Innovation Policy,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742897
LSE,2025/26,MSc in Innovation Policy,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742898
LSE,2025/26,MSc in International Development and Humanitarian Emergencies,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742905
LSE,2025/26,MSc in International Development and Humanitarian Emergencies,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742906
LSE,2025/26,MSc in International Health Policy,MSc,home,22900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742909
LSE,2025/26,MSc in International Health Policy,MSc,overseas,32900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742910
LSE,2025/26,MSc in International Migration and Public Policy,MSc,home,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742913
LSE,2025/26,MSc in International Migration and Public Policy,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742914
LSE,2025/26,MSc in International Political Economy (Both streams),MSc,home,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742918
LSE,2025/26,MSc in International Political Economy (Both streams),MSc,overseas,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742919
LSE,2025/26,MSc in International Political Economy or Partner Fee,MSc,home,32500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743095
LSE,2025/26,MSc in International Political Economy or Partner Fee,MSc,overseas,32500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.743096
LSE,2025/26,MSc in International Relations (Both streams),MSc,home,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742922
LSE,2025/26,MSc in International Relations (Both streams),MSc,overseas,30900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742922
LSE,2025/26,MSc in International Social and Public Policy (All streams) 4,MSc,home,18500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742926
LSE,2025/26,MSc in International Social and Public Policy (All streams) 4,MSc,overseas,29100.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742927
LSE,2025/26,MSc in International and Asian History,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742901
LSE,2025/26,MSc in International and Asian History,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742902
LSE,2025/26,MSc in Law and Finance,MSc,home,48500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742930
LSE,2025/26,MSc in Law and Finance,MSc,overseas,48500.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742931
LSE,2025/26,MSc in Local Economic Development,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742934
LSE,2025/26,MSc in Local Economic Development,MSc,overseas,28900.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742934
LSE,2025/26,MSc in Management (12-Month Programme) 5,MSc,home,41000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742938
LSE,2025/26,MSc in Management (12-Month Programme) 5,MSc,overseas,41000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742938
LSE,2025/26,MSc in Management and Strategy,MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742941
LSE,2025/26,MSc in Management and Strategy,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742942
LSE,2025/26,MSc in Management of Information Systems and Digital Innovation,MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742946
LSE,2025/26,MSc in Management of Information Systems and Digital Innovation,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742946
LSE,2025/26,MSc in Marketing,MSc,home,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742949
LSE,2025/26,MSc in Marketing,MSc,overseas,38000.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742950
LSE,2025/26,MSc in Mathematics and Computation,MSc,home,18300.0,LSE official - Table-of-Fees-2025-26-Jul25.pdf,Full-time programme,,2025-09-16T18:55:35.742952
